age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
49,C},mostly5e-3c93-4332-b021-28d58c35a44f,KnowledgeDomain:Adulthood,age ,Oromo,2025-01-22 13:13:00,", "
33,recorded_demonstrated {,mostly6a-c9b0-4db1-89a4-dd158693aaea,KnowledgeDomain:Adulthood,: ,Igbo,2024-12-11 07:44:00,_years
41,: ,mostly9a-9220-4e8a-8bdf-288131f25655,KnowledgeDomain:Adulthood,P,Amharic,2025-09-07 10:15:00,} 
58,", ",mostly50-7d3f-4179-b606-48b78031db8f,KnowledgeDomain:Adulthood,H_solved,Hausa,2025-03-16 18:30:00,symbolic_years
45,collaboration,mostly07-749e-43f0-8e0e-4065f669bfe6,KnowledgeDomain:Adulthood,domain,Yoruba,2025-09-02 20:19:00, 
62,",-T1 9",mostly12-5460-412d-8151-1a4d570bc942,KnowledgeDomain:Adulthood,problem__logic,Amharic,2025-02-08 19:48:00,C
47,impact,mostly59-8c86-4167-be27-aa88da93a299,KnowledgeDomain:Adulthood,expertise_demonstrated,Yoruba,2024-10-04 08:39:00,recorded_embedding
27,location,mostlya3-e947-4248-afa1-1f48a9c34d93,KnowledgeDomain:Adulthood,Amharicar,Shona,2025-09-27 12:51:00, 
38,adulthood,mostlyb2-6576-4a89-9aaf-af3b39c45216,KnowledgeDomain:Adulthood,Partnered{,Zulu,2025-03-04 14:16:00,", "
33,description_logic,mostly8c-f09a-4882-98c0-ff7f9c6bf447,KnowledgeDomain:Adulthood,: ,Shona,2025-05-03 14:17:00,location
41,domain,mostly02-3ac1-49a0-85df-bbcffe6755bb,KnowledgeDomain:Adulthood,,Shona,2024-08-19 22:11:00,D_demonstrated
27,problem_embedding,mostlyc4-a7cb-461d-845d-3d7c83e14eaa,KnowledgeDomain:Adulthood,age.,Shona,2025-06-04 17:58:00,: 
55,"2025-070.4,-0.1460.8;0}24050919142, ",mostly25-7738-48c2-8fcd-825d58cc35e9,KnowledgeDomain:Adulthood,wisdom,Hausa,2025-05-14 11:30:00,wisdom
42,recorded_solved,mostlyfa-c506-4522-8446-a4d0416dd2da,KnowledgeDomain:Adulthood,A,Swahili,2024-12-08 10:57:00,problem_-2
28,adulthood,mostlyc4-e87a-4eaf-8406-f6d30800e938,KnowledgeDomain:Adulthood,recorded_years,Hausa,2024-06-03 12:36:00,adulthood
57,", edar to_at a%es.",mostly55-449e-4de1-b017-b22506d9fa52,KnowledgeDomain:Adulthood,,Shona,2024-01-06 02:36:00,approach_s
54,M,mostly46-14dc-4979-b045-c3d3a7c634b9,KnowledgeDomain:Adulthood,P pst,Swahili,2025-02-09 10:01:00,St_shared
29,", {",mostly74-a0c7-4af8-b620-e8f83cb3c412,KnowledgeDomain:Adulthood,"Meer, ",Amharic,2024-01-07 22:16:00,approach 
33,collaboration,mostly59-f32c-410c-8680-edc6e8cccfa2,KnowledgeDomain:Adulthood,O-0.,Oromo,2025-09-27 12:51:00,", "
29,", ",mostlye2-1977-44cb-a9e6-512b418810a5,KnowledgeDomain:Adulthood,location ,Igbo,2025-09-27 12:51:00,symbolic_shared
51,symbolicsymbolic_,mostly68-02ff-4a77-ab8e-e5febfa0cb59,KnowledgeDomain:Adulthood,", ",Hausa,2024-03-14 02:53:00,recorded_problem
27,leadership_ertaken.,mostlybc-c21b-4f1d-9e22-226a5440336d,KnowledgeDomain:Adulthood,recorded_at,Igbo,2024-03-12 17:14:00,description 
54,approach_language: 3,mostly55-009c-46df-851b-5c828ef38a95,KnowledgeDomain:Adulthood,: ,Zulu,2024-12-07 22:06:00,problem_at
23,"}D, ",mostly23-6074-428d-953a-e68b98a8b8ba,KnowledgeDomain:Adulthood,", ",Zulu,2024-03-15 10:46:00,P
52,: {,mostly06-8c93-4329-9b6b-9110dffbc332,KnowledgeDomain:Adulthood,: p,Yoruba,2024-06-21 21:37:00,S
40,symbolic,mostly63-7fd9-4ba5-a7c9-996e6600f37a,KnowledgeDomain:Adulthood,"If erers bs, m a- s-costw.",Igbo,2024-04-30 15:06:00,F.
31,: ,mostly1a-f8de-4031-b4b7-ccda7e869f88,KnowledgeDomain:Adulthood,adulthood,Swahili,2025-07-10 08:13:00,S_solved
27,S,mostly4d-2023-4e19-86e9-379b34e06e81,KnowledgeDomain:Adulthood,} ,Igbo,2025-02-26 14:45:00,adulthood
33,"recorded, {",mostly15-cb91-4814-b7bf-dcf589ffb322,KnowledgeDomain:Adulthood,adulthood,Amharic,2024-07-23 14:02:00,: 
55,"recorded8,.0.5,0.71 and,0.016,-T.05.",mostly5c-a9fe-44f2-bbf1-fa70393449f3,KnowledgeDomain:Adulthood,Bnanesing,Oromo,2025-01-18 17:51:00,wisdom
44,: {,mostlyab-4de8-46e2-9613-90747f52b1ba,KnowledgeDomain:Adulthood,location,Oromo,2025-09-27 12:51:00,R
57,",_embedding08Ters:- ",mostlyb1-eafc-4dd9-a303-a228457304e0,KnowledgeDomain:Adulthood,description,Hausa,2024-02-26 17:49:00,": 59_logicter,"
32,impact,mostly63-89cf-4f1c-af3f-dceddcfdfdcb,KnowledgeDomain:Adulthood,:_language for,Amharic,2025-07-19 16:33:00,symbolic_language
53,collaboration,mostly77-f248-429a-a29f-9e1984ee91eb,KnowledgeDomain:Adulthood,", ",Amharic,2025-03-19 07:35:00,C
58,neural ,mostly7a-e340-4af6-9196-51b6bc520aa9,KnowledgeDomain:Adulthood,approacht,Shona,2025-01-22 12:08:00,", "
32,: ,mostlyea-22fa-4329-96d3-9d1d5f565b5f,KnowledgeDomain:Adulthood,",4_taken",Amharic,2025-03-29 17:50:00,: 
34,} ,mostlyac-b8a6-46b0-9aae-7aa35191b985,KnowledgeDomain:Adulthood,wisdom_language,Amharic,2025-09-27 12:51:00,age:} 
42,}{,mostly50-7229-4023-8c50-23222bd4c95d,KnowledgeDomain:Adulthood,location,Swahili,2024-06-20 01:07:00,} 
52,P.,mostlyd1-7f1d-4dcd-b2a0-aadab0aa5d06,KnowledgeDomain:Adulthood,", ",Amharic,2024-02-23 13:32:00,} 
28,", ",mostlyb8-9b35-4479-adaf-14793bcfd57f,KnowledgeDomain:Adulthood,: ,Swahili,2024-03-25 23:16:00,wisdom
35,In- ,mostlycb-46ff-4752-a3cd-31f4f2e7a7a0,KnowledgeDomain:Adulthood,", ",Igbo,2025-03-14 17:19:00,- 
35,M,mostlya8-8686-4de0-82c5-c369552a37ac,KnowledgeDomain:Adulthood,S,Shona,2025-09-15 16:30:00,age_taken
29,,mostly6e-5076-478f-a361-218ccd021853,KnowledgeDomain:Adulthood,neural_at,Shona,2024-01-14 00:08:00,domain
56,: ,mostly80-9f94-4bf5-ba1a-e0022242a510,KnowledgeDomain:Adulthood,S cal- s--0.,Swahili,2024-03-04 21:03:00,collaborationed.
29,neural_,mostly75-be1d-478e-bcbf-b6c2b4f4e340,KnowledgeDomain:Adulthood,If c{,Swahili,2024-06-06 05:36:00,_years
34,2025}a{,mostlyfe-1e75-478d-88e4-4e38a8be1801,KnowledgeDomain:Adulthood,", ",Amharic,2024-12-09 23:03:00,"C--0.8,123"
47,location,mostly76-2107-4736-a339-db17c78b30b2,KnowledgeDomain:Adulthood,Pdemonstrated,Yoruba,2025-02-13 05:34:00,domain
48,"Ifed t, ",mostly27-b207-427f-823f-a2b6e40fe5ac,KnowledgeDomain:Adulthood,D_embedding,Yoruba,2024-07-12 17:53:00,2024- 
62,strategic,mostlyac-9ddb-46f6-9613-a731a70e8244,KnowledgeDomain:Adulthood,", ",Zulu,2024-03-15 09:47:00,collaboration
45,: ,mostly5c-3549-4a22-b7c1-239c27f4c703,KnowledgeDomain:Adulthood,C0er.,Amharic,2024-12-14 18:44:00,: 
36,} ,mostly23-5a89-4e04-b5ed-d3f472ed5702,KnowledgeDomain:Adulthood,"P_takena tooryt in.5,17-11;% and to to00.26,04}T,-,-0.2,0._logic",Hausa,2024-03-24 05:52:00,problem-0.-0.
48,", ",mostlyc6-3bf6-422f-82d0-6b83c6e543ec,KnowledgeDomain:Adulthood,D,Yoruba,2025-01-27 18:00:00,", "
34,"symbolic_er1_,",mostly3b-ae65-478b-8cf2-2e31d13cccb6,KnowledgeDomain:Adulthood,", ",Amharic,2024-08-25 07:21:00,impact
37,", ",mostly44-50f4-4ba9-a766-f1934fa6db42,KnowledgeDomain:Adulthood,2025,Zulu,2025-08-17 21:12:00,:
29,D,mostly0e-ae2f-45cf-ba51-d48340b6b816,KnowledgeDomain:Adulthood,:00,Hausa,2024-04-09 00:22:00,_domain
50,approach_demonstrated,mostly15-1481-42ac-a6e8-dc78f3f7908f,KnowledgeDomain:Adulthood,", ",Amharic,2025-09-27 12:51:00,} 
24,innovation,mostly48-b97c-46df-94dd-4e313c4f307d,KnowledgeDomain:Adulthood,}}domain.,Zulu,2024-08-27 01:44:00,P
31,", ",mostlybe-8e09-4ff6-a584-1409e56076b0,KnowledgeDomain:Adulthood,", ",Hausa,2025-09-27 12:51:00,approach__language
31,collaboration,mostly05-596c-4140-a219-dff8fb1d9810,KnowledgeDomain:Adulthood,-,Igbo,2024-04-17 17:33:00,impact_embedding
26,If,mostly90-420c-49aa-b1a8-9c5bcff23d57,KnowledgeDomain:Adulthood,: ,Zulu,2024-07-04 00:58:00,
47,expertise__logic,mostly82-f0d1-4806-8eb0-9404cf861be0,KnowledgeDomain:Adulthood,: ,Zulu,2025-09-11 17:35:00,A_:
40,", ",mostlyf5-3c37-4f54-90e2-64618c3d3d94,KnowledgeDomain:Adulthood, ,Zulu,2025-09-21 11:19:00,expertise_shared
26,expertise_embedding,mostly74-592e-4d1b-a339-1cde60db0365,KnowledgeDomain:Adulthood,impact,Hausa,2025-06-16 15:44:00,symbolic
38,expertise_demonstrated,mostly4a-a5c0-4202-8ed0-408eda0d7d25,KnowledgeDomain:Adulthood,neural_,Amharic,2025-09-04 12:46:00,primary_taken
42,: ,mostly80-2c36-454a-88ed-8e434fa728c1,KnowledgeDomain:Adulthood,", _years",Yoruba,2025-09-27 12:51:00,D c
39,symbolic_sharedembedding,mostly6b-6c2f-4d7f-a636-23a0957879fa,KnowledgeDomain:Adulthood,S ,Igbo,2025-09-26 11:26:00,: 
38,D,mostly85-14cc-4ba3-8312-141f2713beb7,KnowledgeDomain:Adulthood,:} ,Amharic,2024-11-19 11:01:00,problem__solved
50,collaboration,mostlya5-6866-47da-a70c-3fc2c41ee4da,KnowledgeDomain:Adulthood,,Amharic,2024-02-24 10:01:00,strategic_years
44,H.,mostly0c-19d1-4285-bcab-6e8fbda2b339,KnowledgeDomain:Adulthood,Cbi,Amharic,2025-09-27 12:51:00,2025_taken
59,S ,mostlyb3-665b-458e-b70a-53018f667202,KnowledgeDomain:Adulthood,":8, and",Swahili,2025-01-20 12:53:00,
33,"2025, ",mostly1a-d391-4d96-8930-d317213790c5,KnowledgeDomain:Adulthood,impact,Oromo,2024-01-26 12:32:00,", "
47,C_years,mostlycf-e0ab-4cba-a6c6-f10e1408ea3a,KnowledgeDomain:Adulthood,C,Igbo,2025-06-09 16:46:00,A
36,_years,mostly83-94cc-47d1-967a-b6a2eb1d962f,KnowledgeDomain:Adulthood,,Yoruba,2024-01-06 12:08:00,collaboration
38,strategic,mostly43-72be-423d-b774-fb5b1b8e30c9,KnowledgeDomain:Adulthood,"A,",Hausa,2024-06-17 11:07:00,2024:0.
41,"Aees,s:ers;ing fbs.",mostly61-434a-4fb4-8a13-35a28763ae05,KnowledgeDomain:Adulthood,approach_at,Swahili,2025-08-09 05:01:00,", "
44,"approach_shared,e:",mostly81-de1d-48ae-8bc0-84e1bb86ac32,KnowledgeDomain:Adulthood,impact,Shona,2024-05-03 20:36:00,If
41,}{,mostly47-147c-42a1-a927-6ef333fcfe00,KnowledgeDomain:Adulthood,primary_language,Hausa,2024-07-11 16:29:00,: 
31,strategic,mostly95-dcfe-45c8-9bca-07b481bf7d28,KnowledgeDomain:Adulthood,:00 ,Swahili,2024-07-19 07:06:00,approach_solved
36,S,mostly4c-f6d2-46c2-a278-fd8d4f77d7c4,KnowledgeDomain:Adulthood,: ,Amharic,2024-03-10 15:17:00,age_years
31,", {",mostly6f-aa77-4a47-8a89-eab5b6970f23,KnowledgeDomain:Adulthood,domain,Swahili,2025-07-10 02:57:00,"Ued- tog and.3,595,-09 with and."
28,adulthood,mostlyec-7964-4c90-884a-846e69f08fbf,KnowledgeDomain:Adulthood,"approach_e,0.,0,.2.0,-10.9406623,0.",Yoruba,2025-05-15 10:00:00,", "
36,: ,mostlye3-c8bc-4e47-8768-71f9c906610a,KnowledgeDomain:Adulthood,primary ,Hausa,2024-05-29 22:51:00,location
41,impact,mostly55-1367-48df-a0b4-f604cc6af122,KnowledgeDomain:Adulthood,recorded ,Oromo,2024-07-18 10:11:00,location
45,"neural_, {",mostlybd-135a-48c9-b839-0aee0f23da61,KnowledgeDomain:Adulthood,Worked,Igbo,2024-03-12 17:11:00,M
27,wisdom,mostly5d-7651-440b-ab07-4f4c36cea4c4,KnowledgeDomain:Adulthood,impact,Shona,2025-01-13 10:00:00,: 
52,: ,mostly51-f2f1-4915-81bb-ccca0a4f95c0,KnowledgeDomain:Adulthood,: ,Yoruba,2024-04-06 17:12:00,A
54,impact ,mostly17-f3cc-40cb-9d7f-79ac496453cd,KnowledgeDomain:Adulthood,leadership_-taken03,Amharic,2025-03-11 09:39:00,2025--0..
29,", ",mostly17-2be1-40a0-a99f-eca451e9bff8,KnowledgeDomain:Adulthood,recorded__at,Hausa,2024-06-15 12:43:00,strategic: 5
45,wisdom_years,mostlyaf-6b5f-4452-a2c1-8bf9eacca2c9,KnowledgeDomain:Adulthood,", ",Shona,2024-01-27 12:37:00,impactes and.
33,_,mostlye5-b5b7-4ad3-a34e-c799f68f4b9b,KnowledgeDomain:Adulthood,"age,-T1 ",Swahili,2025-01-06 09:01:00,", "
36,impact,mostly0c-3c6b-4e10-9f87-d1082f667457,KnowledgeDomain:Adulthood,expertise_logic,Hausa,2024-06-07 10:24:00,Pan.
31,: ,mostly7c-7324-4bd0-9153-d6cefae99bba,KnowledgeDomain:Adulthood,R_at,Amharic,2024-04-08 00:52:00,"Fr-0 for fore.3-,0.6,06.9,0.25813, "
32,U,mostly5c-d0fa-458a-8386-0d413060ee20,KnowledgeDomain:Adulthood,: ,Amharic,2024-09-20 10:36:00,collaboration00
47,M.,mostly72-3f00-4bb7-a1ab-2d3306dc9eb1,KnowledgeDomain:Adulthood,", ",Yoruba,2025-04-20 17:05:00,neural_language
36,recordedu%,mostly17-37f1-49cf-9ab1-af06b11faa56,KnowledgeDomain:Adulthood,symbolic_problem,Shona,2024-03-11 08:57:00,Worked andreu
50,: ,mostlycf-899c-4dbc-9f8a-9bca35bfa657,KnowledgeDomain:Adulthood,expertise_years,Yoruba,2025-07-24 07:09:00,"-T, "
50,: ,mostly21-386e-4cac-a1d6-7364a7037d3b,KnowledgeDomain:Adulthood,impact ,Yoruba,2025-04-09 18:37:00,collaboration
58,leadership,mostly14-7db2-44c4-9cb4-d68b2f7f3dfe,KnowledgeDomain:Adulthood,: ,Oromo,2024-02-19 20:14:00,domain
29,}_taken:} ,mostly88-366a-4833-a7b6-15023e15b648,KnowledgeDomain:Adulthood,La,Amharic,2025-01-24 07:06:00,location 
45,: ,mostly8e-6be7-4270-a8d1-dcea3d670613,KnowledgeDomain:Adulthood,approach ,Amharic,2025-02-26 02:17:00,", "
45,"-00.1362,0.,-1.,, ",mostly57-4bd0-4818-9cd0-8541da866aff,KnowledgeDomain:Adulthood,"A00-0T1 a.7,-0 ",Oromo,2025-09-27 12:51:00,", "
31,primary_solved,mostly92-36fc-4169-b139-b57521bfeaa7,KnowledgeDomain:Adulthood,", ",Hausa,2025-09-27 12:51:00,: 
36,"0, ",mostly50-46f2-4fd8-9d2d-08268eec16ff,KnowledgeDomain:Adulthood,: ,Amharic,2025-08-17 18:47:00,location
54,} 7,mostlyc8-0f51-49dc-9733-0397dcb07bf5,KnowledgeDomain:Adulthood,description,Amharic,2025-09-27 12:51:00,L_at
62,: ,mostly21-ca56-4d54-877f-5079adc7e400,KnowledgeDomain:Adulthood,: ,Igbo,2025-04-03 00:30:00,"domain0, "
52,age_years,mostlycb-ab04-46f9-9023-5e6618c4d142,KnowledgeDomain:Adulthood,A 3 ande to,Amharic,2025-01-16 16:48:00,", "
45,2024,mostly62-666b-4e2f-ab54-906d191b2261,KnowledgeDomain:Adulthood,location,Igbo,2024-09-17 16:35:00,location
45,", ",mostly63-c326-49bc-8096-e2da656e27c0,KnowledgeDomain:Adulthood,: ,Hausa,2025-01-25 02:57:00,: 
38,C.,mostlyc9-4bab-4c73-bbdd-9271eb4356a3,KnowledgeDomain:Adulthood,,Igbo,2025-01-02 02:11:00,"2024-0.11,0.8,0.7,0.3."
47,domain,mostly88-31b3-495f-817e-732731bc2965,KnowledgeDomain:Adulthood,L,Swahili,2024-03-16 07:28:00,problem_solved
36,", ",mostly17-0a8f-48b6-8345-37c05655bd73,KnowledgeDomain:Adulthood,", ",Hausa,2025-07-13 00:47:00,0 
43,-1.,mostly4a-f10a-41ad-bbf8-f475d3bbc7ad,KnowledgeDomain:Adulthood,wisdom_embedding,Hausa,2024-02-16 23:49:00,: 
45,expertise_years,mostly75-3740-4de4-8d2f-3effe2974ef2,KnowledgeDomain:Adulthood,} ,Oromo,2024-03-19 18:17:00,description
54,approach_taken,mostly25-5023-4eb6-a87f-b17e62993ce8,KnowledgeDomain:Adulthood,neural_solved,Oromo,2025-08-21 07:10:00,expertise_shared
60,problem_language,mostly84-0169-40b5-9c89-dbbdc8c62de9,KnowledgeDomain:Adulthood,", ",Shona,2025-03-11 05:07:00,recorded} 
38,wisdom with,mostly08-7dba-4169-85ac-f32166481bc6,KnowledgeDomain:Adulthood,symbolic_language,Zulu,2025-05-09 18:43:00,approach0.
49,,mostly6c-cd41-4ef8-8059-29a0b32aae7a,KnowledgeDomain:Adulthood,", ",Zulu,2025-01-29 02:14:00,Pw_gf_or in.
31,} ,mostlyba-01fc-4f92-89ff-3b717fa9b01f,KnowledgeDomain:Adulthood,", ",Igbo,2024-05-23 20:13:00,-at
65,P in,mostly2e-bcb7-4ac7-a863-cce7b53d0e5e,KnowledgeDomain:Adulthood,S,Yoruba,2025-03-03 08:15:00,"Rorares, "
31,P,mostlyd4-473a-4ccb-93ea-9905668ebd6e,KnowledgeDomain:Adulthood,B_language,Amharic,2024-01-19 18:48:00,: 
33,Worked_embedding,mostly0f-1172-4f73-ac83-72438fab89a3,KnowledgeDomain:Adulthood,: ,Hausa,2025-02-11 06:56:00,_language
45,problem: ,mostlyd1-d175-4fe3-8400-100fb66add5a,KnowledgeDomain:Adulthood,S} ,Igbo,2024-12-06 21:54:00,location
35,: ,mostly42-7a9c-4ec4-bfbf-9fc87c508a7e,KnowledgeDomain:Adulthood,problem_logic,Amharic,2025-07-29 16:00:00,age_years
60,"M-., ",mostly1e-7573-4b77-9f57-af7f5a69dfd0,KnowledgeDomain:Adulthood,", ",Hausa,2024-03-27 16:09:00,recorded_s
41,"descriptionat1es,-c.",mostlyae-8f92-4f7d-9a2d-0902302efa52,KnowledgeDomain:Adulthood,domain,Igbo,2025-08-05 05:41:00,: 
33,", ",mostlye7-efbd-461d-809a-540eeaa8ae91,KnowledgeDomain:Adulthood,"R1.68,05.",Swahili,2024-10-31 12:04:00,age
62,", ",mostly3d-eb2f-43d8-ab83-f59da4ee96c0,KnowledgeDomain:Adulthood,If: {,Shona,2025-09-07 17:41:00,collaborationT: 
41,approach__taken,mostly46-6f49-42b8-9e47-9eb04c936b73,KnowledgeDomain:Adulthood,: ,Oromo,2024-03-23 15:19:00,description
58,:} ,mostly8b-534c-4959-906e-ce92b6c8e291,KnowledgeDomain:Adulthood,wisdom ,Swahili,2024-09-03 15:39:00,problem
44,,mostly4b-3d71-447c-9074-2e4bf8117a91,KnowledgeDomain:Adulthood,0.,Swahili,2024-03-18 20:27:00,: 
36,symbolic_years,mostlya3-a8ba-4948-8603-5b081cea19c7,KnowledgeDomain:Adulthood,: ,Swahili,2025-03-10 13:26:00,collaboration and
45,domain,mostly45-3a31-4d19-8eea-54f3389cb184,KnowledgeDomain:Adulthood,age_taken,Igbo,2024-04-03 21:11:00,P
65,approach_at,mostly3e-aad4-44f3-aaf1-3be1c4ead6a2,KnowledgeDomain:Adulthood,neural,Amharic,2025-09-27 12:51:00,domain 
40,: ,mostlyde-262b-46ec-8df2-73ed0c35cd15,KnowledgeDomain:Adulthood,S,Swahili,2025-02-27 14:42:00,: 
31,C,mostlyf6-7018-4881-9aa4-325bdae6b7ee,KnowledgeDomain:Adulthood,primary_taken,Swahili,2024-06-20 16:08:00,age_at
34,-0,mostly92-a29b-4b58-a974-6790f27f6a71,KnowledgeDomain:Adulthood,,Yoruba,2024-09-03 15:06:00,collaboration
41,-202.,mostly36-d999-49b4-8174-b33d5e4dab99,KnowledgeDomain:Adulthood,adulthood,Amharic,2024-07-22 20:46:00,description
43,2024 ,mostlyf9-e012-45bf-8b9c-f5cc5701d0c0,KnowledgeDomain:Adulthood,collaboration,Oromo,2025-01-24 17:55:00,expertise_demonstrated
24,", ",mostly0a-49b3-4731-b397-c714640e9b81,KnowledgeDomain:Adulthood,: ,Shona,2024-12-06 11:34:00,P
35,P csele bing.,mostlyf6-1c6a-4367-a129-713952717641,KnowledgeDomain:Adulthood,symbolic_taken,Igbo,2025-01-06 13:01:00,: {
41,: ,mostly2b-8ed2-488d-a84a-86d20e67e025,KnowledgeDomain:Adulthood,neural_embedding,Amharic,2025-07-08 12:36:00,: 
29,recorded_demonstratedat,mostly31-c0c7-49cb-ac02-e9c236169df8,KnowledgeDomain:Adulthood,approach_years,Zulu,2024-04-01 12:43:00,"recorded, "
33,C,mostly9d-7716-4191-9379-35dcf5fb0c21,KnowledgeDomain:Adulthood,"-11108 with0904097 to,0.417..4, ",Igbo,2025-07-16 16:46:00,"Averagelar panym to,-based m foriny-ing a cales;le% str,0.,04,"
35,domain,mostly66-b3f2-4cf3-a7ec-3d41488211a1,KnowledgeDomain:Adulthood,,Igbo,2025-06-27 18:42:00,: 
52,} ,mostly46-231a-4969-9807-0b4863556a91,KnowledgeDomain:Adulthood,_years,Yoruba,2024-09-28 09:01:00,domain0.
45,P,mostly59-30eb-4fdc-92ae-9a26dd422239,KnowledgeDomain:Adulthood,wisdom_shared,Shona,2024-10-23 11:15:00,-0.
62,problem ,mostlyed-fe52-4b40-8bdb-899003670859,KnowledgeDomain:Adulthood,approach_language,Amharic,2025-07-20 10:28:00,approach_solved
60,S,mostlyfe-cf1a-432a-9fb6-ba82827cd8e5,KnowledgeDomain:Adulthood,} ,Shona,2024-03-05 02:06:00,: 
41,adulthood,mostly0b-0030-40b7-8fe0-fe8a06500af5,KnowledgeDomain:Adulthood,"problem, {",Amharic,2024-07-15 12:41:00,S_at
22,:00,mostlyc6-6c3f-4d4f-8735-49778732268c,KnowledgeDomain:Adulthood,:: ,Swahili,2024-08-18 07:07:00,2025-8-.041.05
52,}_at,mostlyf2-ce77-4dae-b47e-40b9ee2c81fd,KnowledgeDomain:Adulthood,",-} ",Igbo,2025-01-25 05:55:00,", "
31,leadership-1.7.,mostly08-ff7b-4fb0-88a9-0e9d14e64e69,KnowledgeDomain:Adulthood,neural_years,Igbo,2024-07-29 14:42:00,description-s.
31,symbolic_taken,mostly21-9a20-4d31-8203-d423c1a23cd0,KnowledgeDomain:Adulthood,2025rgesc pscco%;l and st; and co toers.,Yoruba,2025-03-04 02:57:00,adulthood
24,2025_solved,mostly43-ef25-41b0-ac63-96e86cc3b9ff,KnowledgeDomain:Adulthood,",_.",Shona,2024-01-19 13:41:00,domainato-erm.
41,"Cat-107,-0.30.",mostlyca-1e92-4828-974f-0c4bfd692208,KnowledgeDomain:Adulthood,"P:, ",Shona,2024-06-27 18:41:00,":}u: 6, "
35,,mostlyec-ab1b-41a4-967d-c3a6ac48c004,KnowledgeDomain:Adulthood,wisdom,Igbo,2024-07-18 17:08:00,2024{
44,approached_shared,mostlydc-d14c-48fb-8cf6-cd76a7e45809,KnowledgeDomain:Adulthood,", ",Amharic,2024-03-27 12:54:00,}_
34,2024: ,mostly03-5ef5-48ab-b380-81eb15a250ea,KnowledgeDomain:Adulthood,,Hausa,2025-03-26 18:57:00,U with
62,H_language csa p ming,mostlyc0-c7d1-4e7f-9621-7196a2191906,KnowledgeDomain:Adulthood,"-0_0.,",Yoruba,2025-06-08 00:23:00,2024 
45,", ",mostly21-452f-4e77-823d-1939fbf36e8a,KnowledgeDomain:Adulthood,_taken,Igbo,2025-05-31 02:18:00,"L-e_rec in with p%ent, "
52,", ",mostlyc3-29b0-47fc-9b66-7b33874a9ab3,KnowledgeDomain:Adulthood,", ",Zulu,2024-01-15 16:16:00,adulthood
65,problem_Tage,mostly4d-06a5-4d7e-aa63-4203c7560476,KnowledgeDomain:Adulthood,: ,Swahili,2025-01-17 22:33:00,domain
60,impact,mostly3a-3a02-4a25-aaa6-5e32141f28e0,KnowledgeDomain:Adulthood,recorded_embedding,Yoruba,2024-01-16 16:18:00,description
63,: ,mostlyf7-e9c4-4d75-abd1-c844fc2bcaab,KnowledgeDomain:Adulthood,collaboration,Amharic,2025-03-10 22:04:00,M_logic
52,P,mostly29-92c1-4b8e-8210-bd1b575f4fe0,KnowledgeDomain:Adulthood,leadership_logic,Swahili,2024-04-25 16:42:00,", "
24,", ",mostly8c-4987-45a8-9de8-57f8c5415df8,KnowledgeDomain:Adulthood,Oaw.,Zulu,2025-01-15 00:08:00,symbolic_embedding
52,: ,mostly71-9534-4278-a448-aee05e9848cb,KnowledgeDomain:Adulthood,problem ,Zulu,2024-01-16 05:36:00,H
39, {,mostlyc4-e254-49fd-afb1-77ce02ae5c06,KnowledgeDomain:Adulthood,A_embedding,Hausa,2024-02-27 18:08:00,:n
26,"Beor_s,p1dse;s.",mostlyf7-afe8-4221-a7b7-7f843a4f554f,KnowledgeDomain:Adulthood,",---0.-0811, ",Igbo,2025-04-04 14:50:00,H4or-pest with.
29,domain,mostly97-3411-4bae-bcbc-50a3f213ced9,KnowledgeDomain:Adulthood,: ,Igbo,2024-11-03 05:17:00,: 
36,: with,mostlyec-b115-4e92-8415-70ea932f4d8a,KnowledgeDomain:Adulthood,collaboration,Hausa,2025-06-30 21:15:00,age_logic00
41,approach_logic,mostly7a-50ef-4aaa-bbf5-51f1fabff069,KnowledgeDomain:Adulthood,", ",Oromo,2025-09-27 12:51:00,St
27,", ",mostly22-c79e-42d4-baaf-3f0b5f53a7b6,KnowledgeDomain:Adulthood,adulthood,Igbo,2025-04-06 16:20:00,2024 
27,2025domain,mostlya5-c2be-4471-ad1d-0a82c1751f53,KnowledgeDomain:Adulthood,collaborationsolved st with he cc and by s for-er.,Igbo,2024-07-23 08:26:00,:00
43,recorded80,mostly56-509f-41b5-a4a6-54ae01538ba0,KnowledgeDomain:Adulthood,expertise_taken,Amharic,2025-03-28 19:04:00,P
48,expertise_demonstrated,mostly87-d527-4e1a-abc1-4bd1104e9bc5,KnowledgeDomain:Adulthood,adulthood,Shona,2025-07-26 01:33:00,"In-0.5,1.123.1.7,9.9"
63,location,mostly12-2283-42e0-b548-987a7f8280d1,KnowledgeDomain:Adulthood,: ,Amharic,2024-01-23 12:24:00,: 
41,",_D",mostly12-d37e-4741-ba26-53e22ff5dda6,KnowledgeDomain:Adulthood,"problems2es,-040.3-00.706,, ",Igbo,2025-09-27 12:51:00,"technical, "
50,expertise_,mostlye4-5357-4dbf-b1b8-ede50526f7a4,KnowledgeDomain:Adulthood,symbolic_demonstratedembedding,Shona,2024-04-02 23:57:00,Ru
52,}},mostly29-7230-42fd-b427-916b9bbba66b,KnowledgeDomain:Adulthood,", ",Igbo,2025-09-27 12:51:00,expertise_language
