age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
19,location,mostlyd5-a95a-4a99-8588-97bd440449de,Adolescence:KnowledgeDomain,2024,Yoruba,2025-01-30 09:01:00,", "
19,M ,mostly79-a61e-4232-9906-a7bfa28339c4,Adolescence:KnowledgeDomain,Eesitlere bt s schoolot theed;ters..,Swahili,2024-09-17 06:26:00,: 
17,wisdomat,mostly40-628a-43d3-99b1-0df54cc06d5a,Adolescence:KnowledgeDomain,symbolic_language,Yoruba,2025-01-09 01:03:00,-}01
15,",",mostly90-0c70-4e54-b207-fb914fc03a3c,Adolescence:KnowledgeDomain,2024_language,Swahili,2024-05-29 11:41:00,"Sheyears,-0 and1.05,01,-0.907, and6, Nigeria, "
13,primary_years,mostlycf-07d2-4bab-b059-8907b8f02ed2,Adolescence:KnowledgeDomain,He,Shona,2024-07-06 17:32:00,"A serer aes ming schooles s;s s, s the d mreituesear and."
14,"-0.82,0.",mostly41-a172-44b7-aa2a-bd50d9963527,Adolescence:KnowledgeDomain,reasoning_type,Amharic,2025-09-30 21:39:00,symbolic{
17,: ,mostly87-829a-49cd-83b0-8ecba014a373,Adolescence:KnowledgeDomain,"neural, ",Amharic,2024-09-14 20:26:00,-02
14,recorded_logic,mostly50-560e-4dbe-9173-8322317ff136,Adolescence:KnowledgeDomain,: ,Zulu,2025-03-04 02:26:00,: 
17,empathy ,mostly89-e65f-428d-833d-9ab36d5915a5,Adolescence:KnowledgeDomain,age_language,Hausa,2024-12-21 12:20:00,} {
19,", ",mostlycb-43bc-4a3c-9041-f5146bb82ff1,Adolescence:KnowledgeDomain,emotional: ,Shona,2024-03-11 22:18:00,peer_at–.
13,}}-1.,mostlyeb-f9e0-42b9-b348-b645f7fba205,Adolescence:KnowledgeDomain,outcome,Zulu,2025-05-16 19:17:00,: 
16,She_,mostly8e-28f0-438b-8e59-da4e4e9b6336,Adolescence:KnowledgeDomain,emotionalage__dynamics,Swahili,2024-11-30 10:22:00,", "
19,: ,mostly88-1c01-42c3-9a98-1acaef290efe,Adolescence:KnowledgeDomain,peer_at,Igbo,2025-01-31 01:26:00,recorded_years
18,2025-0.,mostly6c-db59-4fde-9632-7c95fa83d6d8,Adolescence:KnowledgeDomain,A {,Swahili,2025-05-24 04:28:00,scenario_dynamics
15,peer-,mostly4c-6402-4a38-aafc-a01ffbf79eb2,Adolescence:KnowledgeDomain,"Aar:-1.3,",Oromo,2024-03-19 12:28:00,} {
15,R,mostly78-4308-4599-aa6f-16821e36b594,Adolescence:KnowledgeDomain,} ,Amharic,2024-10-21 07:50:00,A_gained
17,}}},mostly26-c0ab-4da2-bf50-ff1489f2aafb,Adolescence:KnowledgeDomain,", ",Swahili,2025-03-11 00:18:00,Thegrowthing liing.
18,": , ",mostlyfe-b2ba-4361-ad65-6f8ac49ce7e6,Adolescence:KnowledgeDomain,H,Yoruba,2024-01-07 11:01:00,recorded_years
14,culturalD,mostlya6-d56c-4537-8c2a-6ba59b2b8311,Adolescence:KnowledgeDomain,symbolic_embedding,Yoruba,2025-02-07 13:12:00,A1-03.
18,: ,mostlyf8-d8ff-45df-aa0f-d367490c6bc9,Adolescence:KnowledgeDomain,", ",Zulu,2024-05-06 18:26:00,", "
16,2025_gained,mostly7a-9841-47a6-b644-4b6ec58326f3,Adolescence:KnowledgeDomain,In-. ,Amharic,2024-10-23 09:18:00,scenario_.
19,", ",mostlydb-31c3-41bb-bd42-1837a0eabcae,Adolescence:KnowledgeDomain,primary__,Igbo,2024-04-28 08:10:00,Aersers feler f
16,empathy,mostly6b-b737-4cda-b88b-3ec9cb041577,Adolescence:KnowledgeDomain,outcome,Hausa,2024-07-01 03:12:00,: 
14,2025,mostly4e-5df0-467d-a8ca-7d8ca98df1f2,Adolescence:KnowledgeDomain,primary_ ,Yoruba,2024-10-30 11:50:00,:00
14,wisdom,mostly71-f180-4085-937f-2c68fa2b8d00,Adolescence:KnowledgeDomain,", ",Zulu,2025-07-17 17:45:00,A- 
13,", ",mostly7e-85f3-43d0-8d98-22e55a9f2a0b,Adolescence:KnowledgeDomain,",",Hausa,2024-09-19 10:20:00,scenario
18,symbolic_logic,mostly70-95c3-48de-ba8c-d2a8151f3590,Adolescence:KnowledgeDomain,{,Hausa,2024-09-05 17:32:00,symbolicyears
18, ,mostly52-d02b-4e6c-b327-54bc73e4b5f5,Adolescence:KnowledgeDomain,Hes ,Igbo,2025-09-30 21:39:00,D
18,outcome,mostlydc-fbf5-44a4-8b4b-6a69a344bc94,Adolescence:KnowledgeDomain, age_years,Swahili,2025-03-13 14:35:00,Ser cit fores.
16,age_process,mostly89-ddfd-433f-b137-deba8406fcfd,Adolescence:KnowledgeDomain,description,Hausa,2024-04-30 00:08:00,", "
19,: {,mostlyc4-c766-4200-8133-12090ec34b24,Adolescence:KnowledgeDomain,"P;inges ined lari a to to,",Swahili,2025-03-30 20:50:00,P
16,: ,mostlya9-375e-49c6-b330-fb3138ee4b55,Adolescence:KnowledgeDomain,: -0.,Yoruba,2024-01-15 13:37:00,"He-0.00067,-0.3116"
17,peer_growth,mostly70-d4bd-4907-ba4f-2f9b11698d21,Adolescence:KnowledgeDomain,primary_growth,Yoruba,2025-08-03 18:04:00,neural_at
16,outcome,mostly22-988d-45e5-bc8f-a630f3808d02,Adolescence:KnowledgeDomain,location,Amharic,2024-08-11 17:58:00,cultural
19,primary,mostly53-99da-4795-9da0-b2a5d7394eda,Adolescence:KnowledgeDomain,reasoning_tension,Oromo,2025-02-28 11:24:00,
17,S,mostlyab-ac36-4dd0-9952-662e0c73adac,Adolescence:KnowledgeDomain,primary_language,Oromo,2025-09-30 21:39:00,{
16,,mostly54-3e99-48e1-be31-2d8f2e8db727,Adolescence:KnowledgeDomain,reasoning_process,Hausa,2024-01-03 18:09:00,Hausa
17,description,mostly1d-424b-4c34-8de0-e633a6197d9a,Adolescence:KnowledgeDomain,independence,Zulu,2025-07-24 08:13:00,reasoningprocess_ 
14,Ceryondt,mostly49-359e-404f-9b94-1efdb2ee8b14,Adolescence:KnowledgeDomain,symbolic in,Swahili,2025-09-30 21:39:00,}description
17,"E, ",mostly62-83ef-4159-9e87-11bc3a33c5b6,Adolescence:KnowledgeDomain,emotionalHes fing.,Amharic,2025-06-15 11:10:00,location
15,Sheues to with theesl m,mostly05-c928-4139-bf55-e388f9d0926f,Adolescence:KnowledgeDomain,", ",Amharic,2025-09-26 20:41:00,"emotionalAmoar ae forl, andsal."
13,"}, {",mostlya4-f4fa-471f-9373-517feb1c7c15,Adolescence:KnowledgeDomain,outcome,Hausa,2025-07-11 01:58:00,Ms.
17,age_type,mostly3a-f877-463d-b07c-2eeb896d624e,Adolescence:KnowledgeDomain,", ",Zulu,2025-01-19 19:23:00,"2025-28,--0.69,-0.6,19,"
13,"He, ",mostlyf6-2893-4e62-8407-a3aa02fb3c52,Adolescence:KnowledgeDomain,R_type,Yoruba,2024-04-24 01:26:00,}_tension
14,{,mostly50-a397-4031-9f7c-f413dbf56aa9,Adolescence:KnowledgeDomain,emotionalat_embeddingy a aen; verslepo to anditc to aentsed { cesationf and;aener toaled for fr.,Yoruba,2024-05-17 21:44:00,culturale.
15,: {,mostly61-9239-4686-a987-9af36ebda07f,Adolescence:KnowledgeDomain,", ",Zulu,2024-04-01 03:42:00,2025 anda la.
13,-,mostly92-98c3-4cef-9c03-54d5a05fea8d,Adolescence:KnowledgeDomain,neural_years,Swahili,2025-01-22 01:50:00,age0.
16,",_logicat",mostly6f-e0ac-4a0d-8186-19bcb267ea64,Adolescence:KnowledgeDomain,"}3, ",Shona,2024-01-15 11:51:00,location
15,M_years,mostlyc4-6145-4783-9273-c479ffc62eab,Adolescence:KnowledgeDomain,outcome,Yoruba,2025-01-14 18:29:00,"A, "
18,C,mostlyd9-dba5-4a72-9a25-03e8efb00f58,Adolescence:KnowledgeDomain,", ",Amharic,2024-02-25 22:54:00,", "
16,: {,mostlyf7-4560-488a-8b33-a3dda08b09b5,Adolescence:KnowledgeDomain,He,Hausa,2024-10-23 18:19:00,", "
15,", ",mostly05-8418-4901-8630-769524189e31,Adolescence:KnowledgeDomain,,Igbo,2024-10-24 02:14:00,"-0-.051.27,-,-0.1558,-0.9-2T23:4,,0., "
14,outcome,mostly13-b895-41c1-b465-c4f420b2a8b5,Adolescence:KnowledgeDomain,",-0.",Oromo,2024-04-07 08:41:00,}
18,location,mostly60-7041-4247-bc7e-346bb4a0d6f0,Adolescence:KnowledgeDomain,M_,Shona,2025-01-09 15:34:00,: 
16,She dfing.,mostly64-495b-4ae8-8bea-3cdfe6ff9556,Adolescence:KnowledgeDomain,"Aaatal,atates s intssy peyingyedae.058s c8,-0.",Yoruba,2024-03-24 11:30:00,: 
17,age0.,mostly95-efb2-44a3-ad6e-fce941d3654a,Adolescence:KnowledgeDomain,", ",Swahili,2024-02-03 07:12:00,emotional_growth
16,A ,mostlyde-4853-4d46-96d4-4c3bee1c1516,Adolescence:KnowledgeDomain,":ata, ",Hausa,2024-03-17 01:20:00,emotionallogic 
17,reasoning_gained,mostlyef-95d3-4613-b656-904aa194187b,Adolescence:KnowledgeDomain,,Igbo,2024-02-12 11:32:00,_at
17,Mlanguage.,mostlyd6-33f1-44bd-8ffa-20c813bdfe4b,Adolescence:KnowledgeDomain,"De-or,_tension",Zulu,2024-06-10 14:32:00,"--0923-0.00.9-}9,-."
14,Aiing,mostly4d-5502-4add-b754-dc8cf16544bd,Adolescence:KnowledgeDomain,cultural_gained,Hausa,2025-05-28 17:28:00,scenario_ing
18,,mostly59-51e8-4988-8504-ed15d4c0029b,Adolescence:KnowledgeDomain,{,Oromo,2024-05-22 00:15:00,", "
13,leadership-ss00.,mostly76-bf73-4681-88da-918a77f065b8,Adolescence:KnowledgeDomain,", ",Amharic,2024-03-17 11:22:00,He
17,age_years,mostlye2-896d-4772-b33f-e130c4492129,Adolescence:KnowledgeDomain,"Hausalogic,; ",Swahili,2025-06-24 12:16:00,A
17,recorded_gained,mostly73-983a-458b-a9f4-5596b5724d0c,Adolescence:KnowledgeDomain,R_process,Swahili,2024-01-25 18:45:00,B-: _{
13,A {,mostly37-40e6-4cc6-8cb9-27d7d0eb70dc,Adolescence:KnowledgeDomain,adolescence_,Hausa,2024-01-03 02:22:00,peer: 
13,", ",mostlyc7-7ee8-4ff3-b993-e502b6e9d191,Adolescence:KnowledgeDomain,emotional,Yoruba,2024-09-27 03:15:00,peer_years
19,D,mostlyba-7219-4113-bdad-3405bed8ee72,Adolescence:KnowledgeDomain,emotional_at,Amharic,2024-08-23 03:09:00,
16,symbolic_logic,mostly32-9a76-4105-866c-0543d6787482,Adolescence:KnowledgeDomain,wisdom_growth,Amharic,2025-02-16 07:28:00,} 
19,recorded_dynamics,mostly18-0eef-4c47-be37-4afc3a9c16a6,Adolescence:KnowledgeDomain,"--040.3701, ",Amharic,2024-04-22 22:08:00,A
14,Friends__language,mostly03-a460-4423-a408-a937a86519c7,Adolescence:KnowledgeDomain,symbolic_type,Shona,2025-06-28 21:51:00,reasoning_tension
18,", ",mostlyfe-42b4-430d-a398-ef5218b557d5,Adolescence:KnowledgeDomain,2025-9 ,Amharic,2024-01-11 13:50:00,emotional__years
14,recorded,mostlyb2-4fdd-4994-84f5-6eedd57aa36f,Adolescence:KnowledgeDomain,,Igbo,2025-05-22 23:35:00,location
14,primaryprocess,mostly80-7757-4a37-9ded-e8a24563c4db,Adolescence:KnowledgeDomain,He,Yoruba,2025-04-26 11:42:00,"scenario, "
13,primary,mostly92-d5db-49a9-8a73-423e36c628f4,Adolescence:KnowledgeDomain,Friends_type,Swahili,2024-02-12 15:28:00,peer_
13,", ",mostly04-36c5-4dc0-8e74-9436e012c531,Adolescence:KnowledgeDomain,: ,Swahili,2025-03-01 21:26:00,}{
13,peer,mostlyfe-1748-4301-87db-a1bf1468a755,Adolescence:KnowledgeDomain,"-0.23,1..",Oromo,2025-08-08 17:35:00,": 15ar,0, {"
16,",tension",mostly69-e9db-44a8-85fc-945533fa0bf4,Adolescence:KnowledgeDomain,recorded_embedding,Swahili,2025-08-17 01:49:00,: 
14,", ",mostlyf4-da7b-42b4-ab26-a00aba1de0ed,Adolescence:KnowledgeDomain,recorded_tension,Yoruba,2024-09-18 10:50:00,", "
13,recorded ,mostly47-70be-4ba5-b315-c35881c68c9d,Adolescence:KnowledgeDomain,", ",Hausa,2025-04-23 02:34:00,: 
14,outcome},mostlyf2-aa34-4b3f-bc5a-9248bb654ea3,Adolescence:KnowledgeDomain,} ,Yoruba,2024-05-10 21:09:00,recorded__
16,description,mostlyb2-b4d1-4c87-869d-b1480f77e752,Adolescence:KnowledgeDomain,2024years,Swahili,2024-03-02 22:08:00,: 
18,", ",mostly9d-440b-487f-9de4-b30475e08543,Adolescence:KnowledgeDomain,",0: ",Shona,2024-03-24 11:58:00,", "
17,"-1.,-563",mostly1d-cdbc-4d43-8097-4c78186b098c,Adolescence:KnowledgeDomain,"2024-0.0201-0.33,",Shona,2025-01-01 04:35:00,R {
14,He,mostly15-2afc-4a85-952f-46c1848c9be4,Adolescence:KnowledgeDomain,Stension-h.-2.,Swahili,2025-06-23 04:35:00,cultural_{
15,emotional ,mostly58-cf72-4f0a-985a-c946a4f235fe,Adolescence:KnowledgeDomain,reasoning_years,Oromo,2025-06-06 11:16:00,"Sheyearsllre, and a b aging and l,ed."
18,primary_dynamics,mostlyec-ad81-491a-9e12-d386d5849a4a,Adolescence:KnowledgeDomain,,Yoruba,2025-05-28 16:04:00,","
15,} ,mostly0a-fad9-4fae-88f0-b563b4023c6f,Adolescence:KnowledgeDomain,location,Swahili,2025-01-06 09:56:00,Eea.00
17,scenario_years,mostlyd1-9015-41bf-b23d-77c334094937,Adolescence:KnowledgeDomain,,Oromo,2025-04-19 21:26:00,", "
14,adolescence,mostly6b-2a68-4f41-be00-d3d5c9f60272,Adolescence:KnowledgeDomain,: ,Swahili,2024-08-30 14:37:00,location
15,_growth,mostly50-84dd-464d-9d4a-731548238964,Adolescence:KnowledgeDomain,: ,Amharic,2025-05-23 07:27:00,M;tns mk caresinging a 
13,",-0.",mostly65-f617-4781-b69f-8451a3f714be,Adolescence:KnowledgeDomain,", ",Hausa,2024-11-21 18:50:00,age_
15,Hen: ,mostly5c-0541-420b-8e3c-38fc2235b0e4,Adolescence:KnowledgeDomain,M-23-28.48,Amharic,2024-06-12 02:30:00,wisdom_dynamics
15,,mostly12-59ff-45dd-b1db-e63e01ed3118,Adolescence:KnowledgeDomain,2024,Swahili,2024-10-12 12:43:00, {
14,",process",mostly7c-c8e6-44de-a6c5-a761abc14898,Adolescence:KnowledgeDomain,"She,-",Amharic,2025-08-21 04:58:00,"peeryears, {"
17,"1, er a",mostly2c-be72-466a-ad23-b222feecf45c,Adolescence:KnowledgeDomain,reasoning_embedding,Amharic,2024-07-11 17:56:00,",-06T,0."
19,", ",mostlye6-f9f0-4bbd-bcfa-f1bb5a88bbec,Adolescence:KnowledgeDomain,peer_growth,Oromo,2024-07-11 00:20:00,cultural_embedding
17,"0.1915,1.",mostlye8-e973-4177-8932-b6f51a3375b9,Adolescence:KnowledgeDomain,She,Hausa,2024-08-20 20:50:00,cultural 
14,"wisdom, ",mostly9e-8bc0-4fa5-adec-02dd4cb4d50b,Adolescence:KnowledgeDomain,{,Igbo,2025-09-30 21:39:00,: 
16,emotionalat,mostlyc6-339a-4486-b197-d3baff2073cc,Adolescence:KnowledgeDomain,"-,1120724,0.632,10.4,0.902,,0.1306,-,",Hausa,2024-07-06 15:01:00,P_typeis a: 
17,M,mostlyb0-e8c1-4a1b-bee0-f87590b17c86,Adolescence:KnowledgeDomain,: ,Hausa,2025-02-19 12:16:00,A{ 
17,: ,mostlyf6-5ecc-4779-8937-2acc44c9a182,Adolescence:KnowledgeDomain,"wisdomlanguage-01.69.38, ",Zulu,2024-10-07 20:50:00,E
18,Friends ,mostlyd5-484e-46ba-a5aa-3fa0dc46df0d,Adolescence:KnowledgeDomain,recordedoutcome,Hausa,2025-09-30 21:39:00,adolescence
19,",_ ",mostly43-8a6c-4f40-8200-99c89c325615,Adolescence:KnowledgeDomain,", {",Oromo,2024-11-30 19:08:00,: -.
15,primary_growth,mostly56-a87a-48ed-9a96-eaa95d532867,Adolescence:KnowledgeDomain,}}{,Amharic,2025-06-23 18:10:00,M
16,symbolic_dynamics,mostly66-956a-497e-909e-ab497e1b8a4a,Adolescence:KnowledgeDomain,"symbolic-06,1 in.9,T1:.,00",Shona,2024-05-15 22:50:00,} {
15,location,mostlyc4-90f3-4e0c-a3a0-221198db67b3,Adolescence:KnowledgeDomain,", ",Igbo,2024-05-08 22:09:00,{
17,ethical,mostlyd8-c0e3-4f67-a127-a74a4e4366e3,Adolescence:KnowledgeDomain,S_,Zulu,2025-07-17 21:40:00,", "
14,neuralneural,mostlycc-e321-4181-b8ec-e2a1386360ee,Adolescence:KnowledgeDomain,cultural,Swahili,2025-09-30 21:39:00,: growth
13,recorded_process,mostlyb3-a07b-4c4d-9cb9-4ba586172ccc,Adolescence:KnowledgeDomain,"20250,-6,-0.",Zulu,2024-06-16 12:32:00,location
16,primary,mostly5e-3615-4120-b696-30e05edafc28,Adolescence:KnowledgeDomain,primary_growth,Hausa,2024-06-04 03:23:00,"He-08-01.01,0.6,-.08,0.05,-0..-628,-.81.2,-0.3,0,."
19,", ",mostlybe-2da7-421e-8967-f059d46f218a,Adolescence:KnowledgeDomain,", ",Swahili,2025-08-18 05:20:00,peer_type
14,", ",mostly2f-2148-4fd0-aff2-3cc934b0f864,Adolescence:KnowledgeDomain,primary ,Shona,2025-02-25 04:14:00,: {
18,location5: ,mostly61-384f-4011-95a5-9570463260d9,Adolescence:KnowledgeDomain,emotional,Yoruba,2024-01-30 04:59:00,", "
19,location,mostlyee-9d4b-48c1-95d6-07652c89e4da,Adolescence:KnowledgeDomain,", ",Shona,2024-06-23 16:47:00,leadership
15,culturaldynamics,mostly16-7e1a-47b4-9de4-a13b6ba1b05d,Adolescence:KnowledgeDomain,empathy,Swahili,2024-07-08 20:10:00,: 
18,location,mostlyb5-4088-4cd9-bcaa-2286cd38bc68,Adolescence:KnowledgeDomain,}{,Oromo,2025-02-06 15:32:00,recorded_
13,He toatess st d ats f bic.,mostlyba-db2f-45e6-8a1c-407f8791802c,Adolescence:KnowledgeDomain,She; ,Yoruba,2024-02-23 15:03:00,cultural_years
17,wisdom_,mostly54-5fdb-4594-8f8f-dec8eedb2caa,Adolescence:KnowledgeDomain,adolescence,Hausa,2024-09-18 22:09:00,"A, "
13,S ,mostly9f-475c-4709-a072-2cda23646bb8,Adolescence:KnowledgeDomain,E,Oromo,2024-06-11 04:34:00,He;alaicp 
16,location,mostly57-9c89-49c8-8ece-1e64ba96335d,Adolescence:KnowledgeDomain,wisdom_growth,Zulu,2024-07-18 16:49:00,wisdom_years
18,adolescence,mostly56-a1b4-4204-9f21-74b4af1d6851,Adolescence:KnowledgeDomain,A,Amharic,2024-02-04 09:29:00,location
16,scenario_type,mostly35-a411-4279-8688-e3d2ec468a5d,Adolescence:KnowledgeDomain,symbolic_tension,Yoruba,2024-12-23 10:32:00,: 
13,Sheo,mostly9e-1601-442a-afb7-b16dc8bfe18b,Adolescence:KnowledgeDomain,cultural_logic,Shona,2025-06-26 21:32:00,", "
14,symbolic_growth,mostly12-bbf7-47b8-a51d-ab31c87cd3a9,Adolescence:KnowledgeDomain,", ",Hausa,2024-03-10 13:11:00,"Afas, "
17,C_logic,mostly32-43ff-4b6b-a473-231195ba1005,Adolescence:KnowledgeDomain,recorded: ,Amharic,2025-04-19 01:26:00,Aesra l ptar a to s ma a withc: andar p l prleerene l d tooord.
13,}} {,mostly3a-719c-4587-afce-40c3549b5889,Adolescence:KnowledgeDomain,B,Igbo,2024-04-17 11:45:00,A 
19,", ",mostlya8-0e87-4da5-a606-b383ce6e9e92,Adolescence:KnowledgeDomain,He_gainede,Oromo,2024-06-16 07:50:00,"The, "
17,S_tensionest: aken p doitys.,mostly98-afb5-4472-bf6e-841585c6291e,Adolescence:KnowledgeDomain,recorded_s,Igbo,2025-08-04 17:09:00,", {"
17,_,mostly74-b519-45d3-9f61-64076948935b,Adolescence:KnowledgeDomain,2024:{,Zulu,2025-01-19 21:42:00,Friends_ 
17,A_years,mostly08-ed5c-4269-b3ef-93be68ff6eda,Adolescence:KnowledgeDomain,"-09,0.24,0.38",Yoruba,2024-06-19 13:43:00,cultural_language
19,cultural_,mostly51-111e-4380-8547-7270018b48e0,Adolescence:KnowledgeDomain,neural_gained,Yoruba,2024-08-19 12:45:00,Hausa
14,recorded_tension,mostlycf-4e57-4a32-832e-0a176dc3b33e,Adolescence:KnowledgeDomain,recorded_,Shona,2025-09-30 21:39:00,cultural
16,"primary_embedding,",mostly7b-8d4b-4d3e-b939-0ab516d9a499,Adolescence:KnowledgeDomain,,Hausa,2024-07-03 12:20:00,primary {
18,} ,mostly98-bc80-4111-b1f1-61c4ef441595,Adolescence:KnowledgeDomain,} ,Amharic,2025-08-27 11:53:00,": 17, "
18,},mostly8e-9e9c-499e-b326-fc5f57ebfc25,Adolescence:KnowledgeDomain,Aerst,Hausa,2025-08-05 12:23:00,recorded_years
17,{,mostly7d-0258-4e43-a3a3-1b53e84a6ce4,Adolescence:KnowledgeDomain,reasoning_growth,Hausa,2024-06-22 18:48:00,A student in daaodp to c.
14,reasoning_tension,mostly2e-2372-4065-892c-937800928d6d,Adolescence:KnowledgeDomain,"A, ",Oromo,2024-07-18 09:32:00,As
15,S,mostlya3-e4fc-471e-9842-08cd14f7ca11,Adolescence:KnowledgeDomain,: ,Yoruba,2024-04-12 01:35:00,"He-06,ar."
17,", -0.492.04-0120.491,020.4128,0.,3-0.80349-0.1863,-010.263823,,00.719,.,, and to1.98,,-0.",mostly3d-82ab-48be-b069-9237178da8ed,Adolescence:KnowledgeDomain,", ",Amharic,2024-01-29 00:55:00,scenario_process
16,S,mostly3a-fa6e-4ff1-8ede-e01bc1568275,Adolescence:KnowledgeDomain,", ",Hausa,2025-05-05 00:12:00,emotional_years_
16,recorded_process,mostly15-e38f-4402-9ee9-6f2371a18b99,Adolescence:KnowledgeDomain,wisdomC_languageer,Swahili,2024-12-24 09:20:00,: Aet su
14,Oing,mostlyb1-1e07-476e-a5ff-2fec2d652482,Adolescence:KnowledgeDomain,"P, ",Yoruba,2024-10-13 18:54:00,-
16,"-1.33.0.15056095,1.469,-0.18,-0.235-10.",mostlyf3-3066-4a00-a136-3fa379d0c35d,Adolescence:KnowledgeDomain,peer_embedding,Zulu,2025-02-23 23:16:00,age_logic
19,"empathy, ",mostly22-654a-43ea-8d2a-40b47a3c3757,Adolescence:KnowledgeDomain,emotional_growthtension,Amharic,2024-06-03 00:18:00,", "
19,adolescence_,mostly49-051f-4096-a3f8-8ee3444fdfe6,Adolescence:KnowledgeDomain,peer,Oromo,2025-05-27 20:34:00,location
14,: ,mostly8d-aa2c-4678-9e98-aa7806a40541,Adolescence:KnowledgeDomain,scenario_age,Yoruba,2025-07-23 18:26:00,: 
17,: {,mostly33-81fb-4b7f-bc7b-074ec483351f,Adolescence:KnowledgeDomain,He,Yoruba,2025-01-11 23:45:00,outcome
17,She,mostlya9-32c0-42e1-806e-98d7d8410485,Adolescence:KnowledgeDomain,", ",Igbo,2024-05-17 14:38:00,empathy
18, ,mostly8e-b08b-4833-b0e0-77d16c766340,Adolescence:KnowledgeDomain,peer_years,Igbo,2024-08-31 09:04:00,wisdom_gained
18,reasoning_,mostly36-588c-4d03-960b-894b2f6574ad,Adolescence:KnowledgeDomain,primary_type,Yoruba,2024-01-22 11:10:00,A toergwaren;  p
18,", ",mostly66-1a0a-4ae5-886a-262cb9686853,Adolescence:KnowledgeDomain,In,Zulu,2024-05-28 09:01:00,
19,symbolic,mostly45-152e-4c87-b1e0-74f66f24ecd9,Adolescence:KnowledgeDomain,"R, ",Swahili,2024-05-29 13:16:00,Thetension:
19,description,mostlya9-8a1e-4f8d-95f1-05d72f57d2e9,Adolescence:KnowledgeDomain,,Hausa,2024-03-14 00:35:00,symbolicl_tension
16,2024-0T03.,mostly60-b7d5-4be0-b026-9abf8077a475,Adolescence:KnowledgeDomain,"Friends 1,-0.",Yoruba,2024-09-27 18:42:00,: 
17,C{logic,mostly4a-84c8-4983-ae37-c349d46b9a59,Adolescence:KnowledgeDomain,,Shona,2025-01-22 20:54:00,description
19,emotional0,mostly18-4b6b-4da8-b827-21aa80cb4dcc,Adolescence:KnowledgeDomain,: ,Amharic,2025-01-30 05:18:00,0.
17,: ,mostly42-4f99-4e97-8f32-0f096761b0ba,Adolescence:KnowledgeDomain,:00,Oromo,2025-09-30 21:39:00,description
18,S_at,mostly34-f034-42fd-85d3-6c6d87f6f14a,Adolescence:KnowledgeDomain,", , a{-0.965,1,0.4840,-0.",Amharic,2024-03-30 15:51:00,location
13,"2024e0, {, ",mostlyeb-d432-446e-8285-8df007c31bff,Adolescence:KnowledgeDomain,}}ter ,Oromo,2024-04-10 04:37:00,emotional_process
18,__{,mostly52-8624-4c8f-a06e-d36426b71f6d,Adolescence:KnowledgeDomain,"symbolic in_nlogices,- with.4519,.",Hausa,2024-06-23 22:19:00,scenario_logic
17,outcome,mostly29-09a2-48f6-95eb-3a2f3a866465,Adolescence:KnowledgeDomain,reasoning_type,Swahili,2024-11-11 10:14:00,outcome
18,location,mostly7d-ab4e-4ea3-9521-dfd9c8c0477a,Adolescence:KnowledgeDomain,Aar pat por saroren; c for.,Igbo,2024-09-26 11:32:00,leadershipprocess
14,B,mostly3e-a858-4213-a37c-069a470b7de8,Adolescence:KnowledgeDomain,", ",Amharic,2025-09-30 21:39:00,primary
14,He,mostly27-f7f0-45ef-a47b-2f1fc4eced4e,Adolescence:KnowledgeDomain,primary_gained,Shona,2024-06-23 23:40:00,{years
17,", ",mostlycf-2863-41d5-afc8-0bb660cac9df,Adolescence:KnowledgeDomain,", a",Zulu,2025-08-03 20:04:00,cultural_l
17,peer_language:,mostlydb-0920-4711-ab74-1a6e2e3733cd,Adolescence:KnowledgeDomain,outcome.,Amharic,2025-06-28 22:53:00,location
19,",language, ",mostly54-6bc4-493a-89cf-a0f68a7d6f51,Adolescence:KnowledgeDomain,-_dynamics,Igbo,2024-11-08 14:22:00,"2024, "
16,2025-_dynamics,mostly1a-f583-4805-84a0-a1442cd2bc91,Adolescence:KnowledgeDomain,scenario_growth,Amharic,2025-09-10 01:42:00,independence
13,leadership,mostly76-050b-4993-9508-98e13422e042,Adolescence:KnowledgeDomain,,Zulu,2024-02-12 14:20:00,Ew;pralleesation andts.
17,"2024--0.T14,02420.170611.548518,1580.085.",mostly7f-f5f3-484c-abe1-207eaa32c259,Adolescence:KnowledgeDomain,},Oromo,2024-11-18 02:31:00,: 
13,", ",mostly14-2f05-4f32-98fe-0c30be25b580,Adolescence:KnowledgeDomain,emotionalscenarion: ,Shona,2025-03-19 09:15:00,0.
15,{,mostlya7-7a1e-4441-8e55-308307d2d0b3,Adolescence:KnowledgeDomain,A,Hausa,2024-06-23 14:49:00,age 
14,: ,mostlydb-20bd-4f2a-8677-0ba29b025b0c,Adolescence:KnowledgeDomain,: ,Hausa,2024-11-11 22:26:00,-00
15,"}00 and,ar in.",mostly91-026d-4ebd-8a06-02c29f452ec9,Adolescence:KnowledgeDomain,"2025,-0.,002,-0.",Zulu,2024-05-10 21:50:00,peer_type
13,O,mostly86-2db2-42fd-91f3-126119f60b88,Adolescence:KnowledgeDomain,: ,Oromo,2025-06-10 16:18:00,: {
14,primary_type,mostlydd-aa44-4ebc-8493-e60a17f684c9,Adolescence:KnowledgeDomain,description_ ,Yoruba,2025-07-21 03:41:00,
