description,id,labels,location,primary_language,recorded_at,symbolic_logic
neural_,mostlyf1-90e7-40df-9ee2-037c5a9e0509,KnowledgeDomain:RealLife,description,Oromo,2025-09-26 02:57:00,K_life
neuralfaced:,mostlyd1-fb2e-4ecc-bdef-f174975c4a3a,KnowledgeDomain:RealLife,setting00,Hausa,2025-08-13 09:32:00,scenario_domain
outcome,mostlye8-3455-42ef-a073-2768e8922ebf,KnowledgeDomain:RealLife,real_life,Igbo,2024-12-20 11:30:00,transferablerecorded_applied
"Uscenario_, ",mostlyd1-9822-4e4a-a249-7792e0bd7ad5,KnowledgeDomain:RealLife,"If, ",Shona,2024-06-19 14:26:00,neural_faced
: ,mostly12-7193-4dbc-9a03-5f61cfacd648,KnowledgeDomain:RealLife,symbolic_domain,Shona,2024-09-22 00:31:00,scenario__language
Kin nara.,mostlyd6-d814-49eb-8f08-1e51a22f2c46,KnowledgeDomain:RealLife,descriptionlanguage,Shona,2024-08-16 02:37:00,recorded__embedding}
: {,mostly03-f4d0-44f2-b8bb-0ed330f74f97,KnowledgeDomain:RealLife,challenge,Zulu,2025-09-13 15:16:00,"0 wa.03.,,1.257.,1.56"
challenge_domain,mostly77-8ff9-4d41-a200-3d655844a3f9,KnowledgeDomain:RealLife,neural ,Yoruba,2025-01-02 12:35:00,scenario
: ,mostly6f-1526-4154-bc5e-4c4d5db0a6db,KnowledgeDomain:RealLife,A{,Amharic,2025-07-20 02:43:00,}
resources_insight-T9},mostly63-f551-4644-b028-3f063a0fca7d,KnowledgeDomain:RealLife,Ma:}}la,Yoruba,2025-05-22 16:01:00,challenge
scenario_logicfaced,mostlye1-4545-48eb-a2f2-3d1a0e7f1711,KnowledgeDomain:RealLife,", Nigeria",Yoruba,2024-06-07 15:47:00,A
solution_faced,mostlydb-d41d-43e5-a843-bfa262308903,KnowledgeDomain:RealLife,neural_embedding,Shona,2024-03-09 04:57:00,outcome_embedding
transferable_ ,mostly0f-ebd0-4345-9245-3e4b2f573a40,KnowledgeDomain:RealLife,neural_symbolic_domain,Igbo,2025-06-08 03:07:00,symbolic{
locationwa,mostlyc3-9dc9-41fb-b62d-2cfd31cfacff,KnowledgeDomain:RealLife,"K, ",Swahili,2024-07-09 02:05:00,S_o
setting,mostlycb-54a8-4992-a9ff-f197d2631878,KnowledgeDomain:RealLife,0: ,Zulu,2024-01-08 16:48:00,Sfaced
recorded_at,mostlya5-3283-4b7e-bfeb-728ab5a8ff94,KnowledgeDomain:RealLife,,Igbo,2024-06-04 14:43:00,":-0..50..56,1-0.792.02_life,-0.26"
"solutionou,tari wa, ",mostly49-e57e-43d4-9ecd-a615c55473c8,KnowledgeDomain:RealLife,: ,Amharic,2024-06-21 05:26:00,If
reallife,mostly14-6753-4482-b716-d2fdc69b04c1,KnowledgeDomain:RealLife,B_life,Amharic,2024-06-04 16:16:00,setting
"S-0.2616,-0,-03.,0.905-82807,0. ",mostly41-372c-4027-a577-f41d3422d1ed,KnowledgeDomain:RealLife,", ",Shona,2024-03-08 12:16:00,resources_faced ya ya
outcome_r: {,mostly22-e22e-4fe4-a2f2-ebf543ab1ac5,KnowledgeDomain:RealLife,outcome,Zulu,2025-07-25 03:52:00,A_- 
primary,mostlyb4-9532-47f5-9681-42ac72475755,KnowledgeDomain:RealLife,Kta.,Yoruba,2024-07-01 12:08:00,resources---0.
description,mostly1d-3914-49a7-8334-25148d1aa900,KnowledgeDomain:RealLife,If.,Amharic,2025-07-28 16:45:00,outcome
primary_,mostlye6-fa51-4410-ba0a-c910979b8eed,KnowledgeDomain:RealLife,solution_used,Shona,2025-06-08 15:50:00,
education,mostly58-308f-45d6-b106-b472426b5285,KnowledgeDomain:RealLife,"Ip, {",Igbo,2024-05-15 17:30:00,real 
location,mostly95-529a-4c15-906b-418fa1269a7c,KnowledgeDomain:RealLife,,Hausa,2024-07-02 15:06:00,-06{.
A wa na vi ya wa muda mi,mostly22-c30e-404b-8abf-b89a143b274b,KnowledgeDomain:RealLife,", Nigeria",Amharic,2024-10-08 21:11:00,", "
outcome,mostlya7-22b1-4623-8ee6-05d39a4dfc8c,KnowledgeDomain:RealLife,": edtedg,-0.72,-0.56.927,-0.23T06,-19:0.79,0.,2T5",Amharic,2025-07-24 03:36:00,", "
primary_insight,mostlye2-366d-48a9-b255-a16f5c9ca08d,KnowledgeDomain:RealLife,2025,Swahili,2024-06-25 04:55:00,urban
: ,mostlyd5-ae87-4ca0-81fb-0109683769c9,KnowledgeDomain:RealLife,resources_embedding,Yoruba,2025-06-06 06:58:00,2025applied
: ,mostlyb5-14a5-4195-98f4-ecb5a934e14d,KnowledgeDomain:RealLife,Iflifewa na irae kui ,Yoruba,2024-01-07 19:43:00,primary_ 
", ",mostly01-a681-45c8-b902-38acc4c7049d,KnowledgeDomain:RealLife,,Amharic,2024-08-20 02:00:00,}
Ku,mostly72-4c74-4395-ab50-55f8d7c73f81,KnowledgeDomain:RealLife,B_applied,Yoruba,2025-01-27 18:21:00,", "
symbolic_language,mostlya5-9f97-408d-afc0-141d0750b7a0,KnowledgeDomain:RealLife,"Ilogic, ",Amharic,2024-06-21 03:47:00,N_language
If,mostlyc0-82a2-46cf-a462-aad0804c06ff,KnowledgeDomain:RealLife,transferable_faced,Shona,2024-01-22 00:02:00,setting
", ",mostly7d-ddb1-4a53-987b-4cfadb465949,KnowledgeDomain:RealLife,"2024_ mam a m-i wamumk  zagwazis,-ta.",Yoruba,2025-09-26 02:57:00,
recorded_faced,mostly31-2213-4d19-9634-368add59577b,KnowledgeDomain:RealLife,description: ,Shona,2025-03-12 08:35:00,M.6
Ifi_,mostlydf-0584-47de-904a-09b0afe0837d,KnowledgeDomain:RealLife,Igbo_domain,Yoruba,2025-05-12 15:20:00,symbolic_applied na
description,mostlydf-18be-4ed7-9eb0-e17d78af5e8b,KnowledgeDomain:RealLife,location,Shona,2025-08-21 12:10:00,location
: {,mostlyc2-ac47-435f-aafb-131e6ee9cc05,KnowledgeDomain:RealLife,transferable_insight,Swahili,2024-09-04 07:16:00,2025location06
resources_logic,mostly86-6b08-41f9-a72e-f46d43f4c4a3,KnowledgeDomain:RealLife,"healthcare, ",Hausa,2025-04-15 13:22:00,", "
", ",mostlyb6-719d-4ce2-ad96-fe514be39782,KnowledgeDomain:RealLife,,Oromo,2025-09-26 02:57:00,: 
: ,mostlycc-833b-4824-98f9-4dd3d330d1a8,KnowledgeDomain:RealLife,"transferable:, ",Hausa,2025-03-09 14:47:00,: 
resources_language{,mostly30-fb7e-48a3-9bc8-1d79f36e048b,KnowledgeDomain:RealLife,neural_faced,Zulu,2025-06-10 13:53:00,"2025.,0.6"
"Ulocation, ",mostlye8-8e0b-46cc-b021-18627aed5078,KnowledgeDomain:RealLife,A,Shona,2024-05-24 02:49:00,} 
}_used,mostly07-5a0e-44b7-876d-b428d8877e78,KnowledgeDomain:RealLife,coastal {,Yoruba,2025-01-14 08:11:00,"Apataeti,ti."
U,mostly4c-81da-4de6-a97e-548c001fbde7,KnowledgeDomain:RealLife,primary,Zulu,2024-05-17 11:22:00,real_insight
", ",mostly03-5c8c-4a3b-bff8-952afd379380,KnowledgeDomain:RealLife,symbolic_language{,Hausa,2024-09-25 12:37:00,Mi}
neural00r-rots wa.,mostly1a-f29a-438d-a6cc-b220618ac974,KnowledgeDomain:RealLife,setting,Amharic,2025-05-30 20:35:00,transferable_faced
_domain,mostly77-3127-40ae-97dc-48c9ecafbdbd,KnowledgeDomain:RealLife,,Hausa,2024-07-09 23:37:00,If: 
"Baa waimaan yadaa, ",mostly46-7fc0-458a-974f-19f3acfad88d,KnowledgeDomain:RealLife,U_life,Igbo,2025-06-22 08:01:00,resources
A,mostlye4-982e-4b26-88de-a7be7d291a03,KnowledgeDomain:RealLife,Ka:,Yoruba,2025-07-12 12:10:00,location
-,mostlya6-e20a-43fa-b836-e12b4827e70d,KnowledgeDomain:RealLife,: ,Hausa,2024-01-20 21:20:00,: 
", ",mostlyae-2718-495f-a69a-5cdde4aa91b1,KnowledgeDomain:RealLife,urbana,Igbo,2025-05-03 21:51:00,"environment1, "
resources_ ma,mostlyc8-9aea-44cb-8f77-53eff21b9040,KnowledgeDomain:RealLife,"S,hi:._at",Zulu,2025-08-19 17:43:00,: 
Ukosefu,mostlyb1-e764-44a9-857d-286487f394d6,KnowledgeDomain:RealLife,neural_domain,Amharic,2024-07-15 06:37:00,_applied
rural ya,mostly2f-e788-406f-90c3-c26cf50526b9,KnowledgeDomain:RealLife,}descriptionfaced,Zulu,2024-02-03 07:30:00,Ma_at
Wawaeas.,mostly99-87fe-48d6-ba0a-395184032b56,KnowledgeDomain:RealLife,Ao,Swahili,2024-12-13 00:05:00,transferable_insight
2024_life,mostlyfc-063d-4eae-b593-765ad257c308,KnowledgeDomain:RealLife,recorded_at,Shona,2025-05-03 17:32:00,symbolic_used
transferable_urban,mostly12-0b41-4ec5-b03d-e9642af8633d,KnowledgeDomain:RealLife,transferable_applied,Shona,2025-04-14 06:30:00,"Ki unu na wa, "
solution_logic,mostlyc9-2f66-46cd-ba8a-abb6b161b385,KnowledgeDomain:RealLife,urban,Amharic,2025-07-21 08:53:00,transferable_life
setting,mostly51-1dd7-4e24-aac5-b003d1809dfa,KnowledgeDomain:RealLife,resources_logic,Zulu,2024-02-05 10:53:00,: 
scenario_at,mostly1e-e9ae-4348-af97-9277f38116b7,KnowledgeDomain:RealLife,symbolic_,Shona,2024-04-28 16:17:00,", "
setting,mostly20-ca84-4fd9-9000-1e37cbe38b91,KnowledgeDomain:RealLife,neural,Oromo,2024-10-17 13:54:00,", "
solution_facedlanguage,mostlyb4-6008-43a4-93e5-05b5fdb0c113,KnowledgeDomain:RealLife,solution ya-_lifelilogic,Igbo,2024-06-26 19:16:00,M 
2025,mostly84-dcaa-45a0-b230-6efa11aea423,KnowledgeDomain:RealLife,neuralembedding,Hausa,2024-08-16 22:29:00,WaT
,mostlyac-8cc5-406b-8658-11e6aec4f65b,KnowledgeDomain:RealLife,"2024-T-172., ",Hausa,2025-08-24 05:02:00,: 
D_used,mostly5b-e250-4506-9edc-b5937043bf3b,KnowledgeDomain:RealLife,"challenge, ",Hausa,2025-06-27 22:52:00,: 
challenge.,mostlydf-539b-453a-afcd-2e367c80e1af,KnowledgeDomain:RealLife,2024_domain,Oromo,2025-05-18 16:32:00,recorded_faced
location,mostlydf-084f-4075-9a68-f65aa252861b,KnowledgeDomain:RealLife,solution,Hausa,2025-07-26 09:40:00,Ku
transferable_,mostly10-f8df-4322-b0f7-bc8b3ff674d1,KnowledgeDomain:RealLife,,Yoruba,2025-01-18 08:05:00,Ku- wa4e.
symbolic_atlife,mostlyda-50bb-4e0d-b970-70ef618d4d52,KnowledgeDomain:RealLife,", ",Igbo,2024-09-05 07:36:00,", "
primarylife: ,mostlycf-745d-4320-af21-83af4bbcd6cb,KnowledgeDomain:RealLife,2024,Yoruba,2025-08-04 11:49:00,", {"
outcomewa,mostlyf2-149a-4d13-9a1a-bcfbe6a7bb3d,KnowledgeDomain:RealLife,,Amharic,2024-07-14 21:03:00,", "
real_-,mostly64-b8e8-4584-8422-b0bc1c2abf5b,KnowledgeDomain:RealLife,setting,Shona,2025-04-01 11:50:00,If 
", ",mostly5c-b0c3-4371-a9ae-db3e8afa01d4,KnowledgeDomain:RealLife,location,Yoruba,2025-07-10 14:44:00,recorded_:00
} ,mostly4e-33ca-4cf8-a333-a57548c27ea3,KnowledgeDomain:RealLife,primary_domain: ,Yoruba,2024-06-02 21:23:00,scenario_at
,mostly16-0349-4864-8e60-b493f4df1730,KnowledgeDomain:RealLife,Iinti ya wa.,Yoruba,2025-08-16 04:39:00,setting
Zululocationmazi na wat_ ,mostly9f-957e-43f7-b491-18225822f8a9,KnowledgeDomain:RealLife,outcome,Shona,2025-08-28 11:22:00,:00
Ma,mostly72-acd5-4d99-b30a-177d91c5833b,KnowledgeDomain:RealLife,A,Yoruba,2025-01-30 23:34:00,}} 
outcome,mostly17-c91f-400d-8533-a082cd436ad3,KnowledgeDomain:RealLife,"2024, ",Igbo,2024-08-10 15:48:00,"neural-83 na za wari,-06 wa na1 ku_ ku bianre."
transferable__logic,mostly0a-7d90-4ce6-80d6-d6bfdda085fa,KnowledgeDomain:RealLife,setting,Zulu,2025-06-02 03:26:00,U wa
real_at,mostly83-fbb7-44a7-97e1-ebadb76514a7,KnowledgeDomain:RealLife,transferable_domain,Oromo,2024-02-19 03:16:00,outcome
primary_T,mostly2e-87b6-40ba-8be9-2fa12e16bbd1,KnowledgeDomain:RealLife,location,Amharic,2025-04-17 18:24:00,If_logicta-0.
", {",mostlya3-f1d9-4a43-9920-a2cb597f958c,KnowledgeDomain:RealLife,"K_logic,la",Shona,2024-02-01 01:23:00,solution
: ,mostly4c-bd8a-4d9c-abfe-ef91a69fd860,KnowledgeDomain:RealLife,", ",Zulu,2025-09-26 02:57:00,"M wa-0.,0.0402, then, "
Wa: ,mostly0b-d9a0-4abf-a8ad-6a1d8e0dd66c,KnowledgeDomain:RealLife,neuraloutcome,Oromo,2024-05-21 19:15:00,: 
location,mostly20-7f9f-4690-86f9-e6c4f96533d5,KnowledgeDomain:RealLife,"solution-12t, ",Amharic,2025-09-26 02:57:00,Igbo 
"primary,, {",mostly86-223f-46bf-9932-506cf576d742,KnowledgeDomain:RealLife,setting,Igbo,2024-03-08 17:14:00,recorded_faced
2025 ,mostly05-51c9-421c-a0a2-df76c2a1826d,KnowledgeDomain:RealLife,description,Swahili,2024-02-20 23:07:00,challenge_insight
: ,mostly92-a770-4b06-824d-f0761c2b85eb,KnowledgeDomain:RealLife,: ,Hausa,2024-12-24 23:56:00,recorded
outcome ,mostly30-bc6a-48b9-9ef2-ffcbf7859850,KnowledgeDomain:RealLife,real,Amharic,2025-02-19 16:53:00,primary_life
},mostly50-77e0-43fe-aa1d-ce0381b4fe2a,KnowledgeDomain:RealLife,: ,Amharic,2024-07-15 23:32:00,"Uu, "
setting,mostlyb6-bf15-4581-a0e2-5e3de8abfbee,KnowledgeDomain:RealLife,coastalfaced,Amharic,2024-07-19 08:51:00,challenge_
symbolic_logic,mostly47-9f06-47b4-9778-13b21056eab6,KnowledgeDomain:RealLife,urbang,Amharic,2025-05-02 11:37:00,--0.0.3 
M arirarisap ,mostly50-ee22-48f1-b7be-85db10a49721,KnowledgeDomain:RealLife,"Mzian, ",Shona,2025-03-25 05:47:00,"}-0.06090-0.03,1.54,0.15,-2:.170326,-56:.414, "
coastal,mostlyae-27ec-4869-b4b8-f1a326f4aaea,KnowledgeDomain:RealLife,", ",Swahili,2025-06-27 20:43:00,recordedapplied
: ,mostly4d-a85b-4af1-980a-a48fdb3ce896,KnowledgeDomain:RealLife,: ,Hausa,2024-03-24 22:43:00,finance_life
primary- ,mostly32-2779-4177-807e-ab6f3584823f,KnowledgeDomain:RealLife,"educationT, ",Yoruba,2025-09-26 02:57:00,solution_insight
"U-14.0818,-1.5,0.",mostly55-ff4d-4dc4-9ba8-2915bae0ad8e,KnowledgeDomain:RealLife,U_language,Zulu,2025-07-08 06:08:00,recorded_at
symbolic,mostly81-2792-4ba1-b9e7-0927d23c6e53,KnowledgeDomain:RealLife,"M_scenario, Ethiopia.",Zulu,2024-02-16 18:16:00,transferable_language
", ",mostly30-1e2c-47ee-b10e-9b525c165cc8,KnowledgeDomain:RealLife,outcome,Oromo,2024-09-02 08:11:00,: {
,mostlya4-b7d2-4555-bce9-34b828f2df5c,KnowledgeDomain:RealLife,recordedprimary_domain,Amharic,2025-01-05 16:42:00,symbolic_faced
primaryscenario_life,mostly8c-8f9a-4eb7-b0a7-9675c330c43e,KnowledgeDomain:RealLife,solution_language,Hausa,2024-07-05 11:25:00,resources_faced
challengeati ya a ya,mostly7e-dc38-4625-8f87-84bb8626b193,KnowledgeDomain:RealLife,scenario_embedding,Amharic,2024-03-16 04:08:00,", "
"Igbosttd, ",mostly0f-c070-42be-8425-1c72ca2b7027,KnowledgeDomain:RealLife,transferable_used,Zulu,2024-08-19 00:24:00,
neural_embedding,mostly14-97f0-4d13-a369-a68e9ec6de0b,KnowledgeDomain:RealLife,scenario_,Igbo,2024-01-04 19:30:00,location
setting,mostly37-e423-4254-a988-bded41c0fc6d,KnowledgeDomain:RealLife,B,Yoruba,2024-09-22 01:04:00,location wa.
challenge: thennwa,mostly8b-9cc6-4955-8784-b6a809eda074,KnowledgeDomain:RealLife,resources_used,Oromo,2025-09-26 02:57:00,: 
solutionapplied,mostly2e-5802-4e4d-948f-9a004f235050,KnowledgeDomain:RealLife,: ,Swahili,2024-07-13 23:51:00,-T-272T.024: 
description,mostly04-3ad1-48d1-817e-14f569d4711b,KnowledgeDomain:RealLife,"Mi i i na, wa wa mam,0.1 ya6 waoti kwa ya ma watalakawa",Zulu,2024-05-19 01:52:00,2024
description,mostly35-3696-4294-807a-452ada6798ce,KnowledgeDomain:RealLife,scenario_faced,Shona,2025-08-15 06:23:00,
,mostly73-8d1a-41d1-a92c-b1066d488920,KnowledgeDomain:RealLife,solution_language,Yoruba,2024-10-05 11:31:00,", "
neural_location,mostly3e-1e23-4cda-b0b2-fd5fdbe695da,KnowledgeDomain:RealLife,resources_used,Oromo,2025-06-20 05:40:00,Ku_domain
recorded_used ,mostlyb4-e0ad-479d-9a79-e8bbd7bc2714,KnowledgeDomain:RealLife,}_life,Yoruba,2024-05-04 19:57:00,solution_faced
,mostly1c-6403-4992-bab4-9b925b723587,KnowledgeDomain:RealLife,: ,Shona,2024-08-09 15:53:00,symbolic_domain_logic
"If, ",mostly4c-bf39-47dd-8277-7ac8a90b1dbf,KnowledgeDomain:RealLife,"2024, Nigeria ",Igbo,2025-08-17 15:18:00,"M, "
"recorded, ",mostly92-4778-4c74-bdf1-fc1401add104,KnowledgeDomain:RealLife,: ,Igbo,2024-09-29 06:16:00,: 
primary_used,mostlye3-4d74-4644-a81b-cc8cd3b3d7f0,KnowledgeDomain:RealLife,Zulu{,Amharic,2024-07-24 05:44:00,: 
transferable_life,mostlyb9-dc46-449c-a363-f4d470a7efcc,KnowledgeDomain:RealLife,N_logic,Oromo,2025-01-22 14:38:00,
", ",mostly62-718a-4a19-b0e9-3943cfa6b68a,KnowledgeDomain:RealLife,", ",Amharic,2024-04-11 02:58:00,"- u}18--080.53819,,--0.2..180.780.0228938155,0.25,-0.,1.0.80.34937,-0.4,0.19,1.7,--0.9,0.260,2,7-T: 7ka0,-1.,0.743."
I-002,mostlyf3-eedc-48e5-af55-eb04203a1fa3,KnowledgeDomain:RealLife,resources_applied,Hausa,2024-07-27 04:59:00,transferable_used
neural_used,mostly46-6506-4ac9-83de-fd4164b71805,KnowledgeDomain:RealLife,":, ",Amharic,2024-06-21 02:15:00,Ukosefu_used
,mostlye6-102a-4cf4-8a36-9fddc8a705d5,KnowledgeDomain:RealLife,,Igbo,2024-04-01 04:53:00,:00
outcome,mostlyaa-7d48-4625-870b-c2d5aaa9a17f,KnowledgeDomain:RealLife,urban,Swahili,2024-06-21 17:14:00,neural_insight
"If1 aan  in wa,-1.58,1.6.46600..58},0.08.194,-030.0547,2,.T2226, m.,--0.4,0.063,0.",mostly8c-549a-43b7-afa7-bf8fcb3c68a5,KnowledgeDomain:RealLife,finance,Swahili,2025-08-12 19:43:00,
Mi,mostly39-c33a-4f53-9aa7-1b495a1ffe10,KnowledgeDomain:RealLife,transferable_language,Yoruba,2025-07-28 05:39:00,", "
setting,mostlyc6-a010-4d46-a5d5-dfd626312736,KnowledgeDomain:RealLife,"scenario_insight, ",Oromo,2024-12-02 00:22:00,transferable
symbolic_used,mostlye8-521e-42e2-bc8d-ef9b8a30dc80,KnowledgeDomain:RealLife,S,Igbo,2024-09-12 17:15:00,}_at
",0., ",mostly04-33d1-4a3e-9cce-1870f698a7bd,KnowledgeDomain:RealLife,Ikiwa_ ,Oromo,2025-09-07 12:04:00,", {"
real_insight,mostly7a-d678-4b18-aa19-0ae34ca88617,KnowledgeDomain:RealLife,:,Shona,2025-06-10 09:07:00,: {
challenge_faced,mostly79-d83c-4415-a3e2-c789ada56b55,KnowledgeDomain:RealLife,setting,Hausa,2025-04-21 15:37:00,
resourcesprimary_lifeu,mostlyfe-14be-4802-b769-f23fa2f37d5e,KnowledgeDomain:RealLife,challenge_: ,Zulu,2024-03-08 17:03:00,: 
symbolic_domain,mostly17-d6a0-4483-a2d7-982912b1c35b,KnowledgeDomain:RealLife,healthcare__used,Amharic,2024-06-25 14:47:00,description
N,mostlyeb-5164-4a5c-8b82-80958604c087,KnowledgeDomain:RealLife,,Amharic,2025-02-22 21:07:00,resources_kaar
If1 ,mostly89-e6e0-4df9-a908-510c263b6889,KnowledgeDomain:RealLife,"primarysetting, Nigeria",Swahili,2024-12-14 15:37:00,", "
challenge_at,mostly56-3ea5-44dc-8e3f-6b0e7fe46920,KnowledgeDomain:RealLife,"U at,-1.2,1.6,- wa1.18-18,1.39,1.49_life8,,-0.40,0.14619, Nigeria71.-0.-12-1.303,-0.18073}-}1,TT9",Oromo,2024-07-02 03:09:00,: 
education,mostly42-fb87-4799-b8bc-6f89e75b0ff3,KnowledgeDomain:RealLife,Ukosefu_language,Amharic,2025-08-15 08:07:00,"2025_applied na na, then"
primary_embedding,mostly0c-5bac-4486-afd2-6c63c00f94bb,KnowledgeDomain:RealLife,: ,Amharic,2024-04-05 23:36:00,: 
symbolic_logic,mostlyae-19f8-4ff0-b8ca-ad1952d6288a,KnowledgeDomain:RealLife,Igbo,Amharic,2025-03-11 01:17:00,", "
Ukosefu,mostly70-6d2f-44ac-8fc6-b440af81a849,KnowledgeDomain:RealLife,", ",Amharic,2024-06-19 15:47:00,", "
_applied,mostlyf4-291e-4217-8c23-b8c2b6c13142,KnowledgeDomain:RealLife,",-0.361,-0.2,227,-1.180.373,-0.8240.",Hausa,2024-07-21 00:45:00,recorded
outcome,mostly96-11f6-443e-a022-344deb43f44b,KnowledgeDomain:RealLife,Aaeane kwa makamaeanwa wa.,Shona,2024-01-17 15:22:00,solutionlanguage
N ,mostly1e-d1ef-4dee-b6c6-5b09f2cea6e7,KnowledgeDomain:RealLife,Mi,Yoruba,2025-02-12 10:15:00,primaryurban
Ifapplied: ,mostlyd3-d240-49cb-a2b7-29883855eb08,KnowledgeDomain:RealLife,_insight,Shona,2025-07-07 06:07:00,outcome
", {",mostlycd-18bf-4915-b75e-db0d8e058252,KnowledgeDomain:RealLife,"M, nai",Igbo,2025-08-02 12:13:00,: {
",",mostly0d-8622-4d30-9d45-33aaf9f0f8bc,KnowledgeDomain:RealLife,: ,Hausa,2025-07-11 23:28:00,"If1.T,"
"M wa ku wa mains, ",mostlyb8-fed2-4769-a4dc-45412700d756,KnowledgeDomain:RealLife,: ,Shona,2025-03-11 19:16:00,Klanguage a wakta wa am m.
"resourcese,9",mostly65-14f3-495b-bdf6-5f0c0b073bbe,KnowledgeDomain:RealLife,_{,Amharic,2024-10-23 17:19:00,"}-09T0,2.04,02,0..23-0T07-1.,, "
Zulu kuka.,mostlyd9-e86d-497f-95ee-551cb9ce82fd,KnowledgeDomain:RealLife,: ,Igbo,2025-05-04 21:59:00,primary_:
coastal,mostlycc-35ed-4a50-b0a6-468ff6b0313f,KnowledgeDomain:RealLife,"U-01- na.2.4,6.,-1.569,0.69,-0.-15024,0.18,681.16-172826, 03{",Zulu,2025-01-28 21:47:00,challenge_embedding
,mostly72-8172-41b6-bcf5-166ed8142d29,KnowledgeDomain:RealLife,,Swahili,2024-03-02 13:20:00,real_applied
: ,mostlyd7-64b5-4a1b-9a96-4a2083b8374a,KnowledgeDomain:RealLife,location,Amharic,2025-06-18 17:50:00,setting
environmentdomain,mostly12-81c0-4124-98c9-ea559ac9c56e,KnowledgeDomain:RealLife,location ,Igbo,2025-04-21 16:43:00,
"Maku nabaziska, {",mostly43-302b-4dce-af98-88e2a10d77e0,KnowledgeDomain:RealLife,", ",Shona,2025-03-02 19:51:00,primary_faced
: ,mostlyaf-130f-4dc8-9f55-7b1eeef71bda,KnowledgeDomain:RealLife,"--0.79,0.0356,0.,-0.34.6102, u.24, ,_embedding",Shona,2025-09-19 13:09:00,: 
2025,mostly05-7515-4356-bf5c-ae4355e80635,KnowledgeDomain:RealLife,recorded_embedding,Shona,2024-02-01 00:34:00,descriptioninsight
A,mostlydb-b78a-4fd9-ae30-7a3af62f39b7,KnowledgeDomain:RealLife,transferable,Shona,2025-01-04 15:29:00,: 
"recorded_--0.157, Nigeria.",mostlyba-8618-409f-9edd-a358d08d88bc,KnowledgeDomain:RealLife,,Swahili,2025-09-26 02:57:00,solution
: ,mostlya3-f9f2-40e1-be19-0913d95fc76f,KnowledgeDomain:RealLife,symbolic_at,Yoruba,2024-01-01 11:22:00,scenario_domain
"N u ati, ",mostly21-59f1-4260-a6ce-ed0a2e916678,KnowledgeDomain:RealLife,"-languageele,-",Shona,2025-06-22 04:05:00,outcome
symbolic_logic,mostlyee-ef06-447c-a9fa-eaf03fa3914b,KnowledgeDomain:RealLife,recorded_life,Hausa,2024-04-08 09:37:00,"2024_-119141_.1903,.21.837, "
challenge_,mostlyfa-a59c-4fcc-8f19-9f132458a32d,KnowledgeDomain:RealLife,}-0502,Zulu,2024-09-28 01:24:00,"Igbo.,a"
"0.-057.,-0.0654601,0.7,0.14,-01-,00070.4.1856,-0.1,",mostly97-a123-4766-a044-68d42c91284e,KnowledgeDomain:RealLife,Ukosefuscenario_life vya,Zulu,2025-09-15 23:35:00,: {
challenge,mostly48-12ac-4af2-b1a0-5daba6a9c597,KnowledgeDomain:RealLife,outcome,Igbo,2024-08-27 16:39:00,} {
", {",mostlyb1-45ed-4382-a25f-04f4e1e81757,KnowledgeDomain:RealLife,solution_used0.,Amharic,2025-07-14 01:32:00,symbolic-0.
resources ,mostly2d-eb14-48f6-8794-30200f9aec43,KnowledgeDomain:RealLife,A_-,Igbo,2024-03-14 12:16:00,primary_language_u
", ",mostly5d-4173-4a1b-8fb2-289d74f66ac4,KnowledgeDomain:RealLife,", ",Zulu,2024-07-08 21:53:00,_domain
scenario__logic,mostlyc7-6570-4548-ab47-7b58fe8ffcce,KnowledgeDomain:RealLife,outcome ,Amharic,2025-03-24 04:23:00,Zulu
resources_logic,mostly01-a987-47c7-85cc-cb7cbde7c090,KnowledgeDomain:RealLife,},Swahili,2024-11-27 02:35:00,recorded_used
neural_used,mostly28-a875-44a1-b340-09cf62e93cf2,KnowledgeDomain:RealLife,S ya,Igbo,2024-01-21 13:25:00,description
outcome,mostly72-f7c9-41b0-9ae7-0b532d93bdfc,KnowledgeDomain:RealLife,2024 {,Swahili,2025-05-18 07:32:00,recorded_applied
", ",mostly7a-aeba-4bb8-a630-2238a6d74632,KnowledgeDomain:RealLife,recorded ,Shona,2024-10-06 08:53:00,Ku 
If_ ,mostlyfc-f2b7-47c9-8044-05870e48c894,KnowledgeDomain:RealLife,primary_2025,Igbo,2024-04-30 17:34:00,resources_languagedomain
setting,mostlycc-e639-48dd-873e-1f4e05530ce9,KnowledgeDomain:RealLife,primarydescription,Amharic,2024-09-18 20:23:00,healthcare_at
neural: ,mostly5a-5eb7-4237-abf1-a013b2126cae,KnowledgeDomain:RealLife,U_logic,Hausa,2025-03-12 15:03:00,outcome
-0.0026 ,mostlye4-fd4d-4f76-a92f-6ef89bbafb06,KnowledgeDomain:RealLife,setting,Shona,2025-07-18 05:37:00,scenario
"Ikiwa-ka, wa",mostlyb5-36a1-4cd0-a49f-1a4020b0f7d3,KnowledgeDomain:RealLife,challenge_language,Oromo,2024-07-01 05:02:00,: 
Mre:,mostly0d-fe09-4aea-ada1-3e02bee3b1c5,KnowledgeDomain:RealLife,recordedat ,Igbo,2024-08-14 18:13:00,"2025226-.1,,-0.-08 4"
